2|1
6|1
27|1
3|1
4|1
10|1
3|1
2|1
15|1
139|1
57|1
2|1
15|1
6|1
1|1
30|1
8|1
10|3
4|2
234|2
38|1
219|1
2|1
16|1
1|1
14|1
1|3
77|1
2|1
174|1
9|1
11|1
2|1
23|1
71|2
5|2
171|2
6|1
10|1
2|1
5|1
11|1
1|1
58|2
16|1
3|1
175|1
8|1
71|1
2|1
18|1
18|2
204|1
1|1
17|1
31|1
2|1
4|1
15|1
2|1
1|1
5|1
5|2
3|1
1|1
171|1
42|1
36|2
2|1
8|1
10|1
218|1
18|1
9|1
29|1
6|1
210|1
8|1
10|1
8|1
11|1
58|1
20|1
188|1
33|1
55|1
141|1
59|1
17|1
3|1
15|1
1|1
1|3
11|1
25|1
4|1
9|1
3|1
1|1
163|1
112|1
17|1
20|1
8|1
112|3
3|1
51|2
17|1
8|1
12|1
220|1
36|3
19|2
16|1
10|1
57|1
199|1
10|2
1|1
1|1
5|1
2|1
65|1
1|3
4|1
11|3
3|1
181|1
12|2
10|1
9|1
198|2
17|1
37|2
19|2
6|1
10|1
7|1
2|1
3|1
3|1
21|1
1|1
4|1
13|1
5|1
435|1
64|1
39|2
69|1
1|1
3|1
2|1
196|1
2|1
2|1
8|2
2|1
3|1
10|1
7|2
10|1
3|1
3|2
210|1
3|1
24|1
52|2
16|1
1|2
5|1
1|1
8|1
1|1
3|1
2|1
170|1
8|1
10|1
1|1
6|1
52|1
19|2
2|1
17|1
498|1
16|1
3|1
215|1
1|1
57|1
2|1
25|1
39|1
213|1
1|1
54|1
3|1
4|1
230|1
1|1
1|2
3|1
14|1
16|1
7|1
54|1
157|1
39|1
24|2
1|1
5|1
6|1
38|2
1|1
3|1
10|1
3|2
3|1
133|2
59|1
5|1
12|2
15|1
2|1
1|1
44|1
11|2
9|1
9|1
116|2
1|1
36|1
19|1
2|2
1|2
1|1
3|1
2|1
6|1
1|2
5|1
29|1
26|1
72|1
157|1
1|1
2|1
3|1
10|1
1|1
4|1
2|1
9|1
8|1
13|2
1|1
6|1
208|1
18|3
3|1
59|1
33|1
7|1
173|1
39|1
2|1
573|1
1|1
59|1
6|1
13|1
7|1
8|1
2|2
175|1
1|2
19|1
1|1
14|1
88|1
179|1
14|1
20|1
3|1
10|1
43|1
15|1
128|1
51|1
1|1
3|4
1|3
1|9
1|1
1|3
1|2
4|2
1|3
4|2
3|1
26|1
2|1
2|1
2|2
9|1
2|3
10|2
222|1
8|1
250|1
8|1
12|1
5|1
51|2
19|1
141|1
1|1
17|1
44|3
12|1
3|3
6|1
4|2
8|1
250|1
17|4
4|1
13|1
59|2
5|1
10|1
8|1
194|1
17|1
257|1
34|1
4|2
40|2
225|1
19|1
10|1
3|1
44|1
10|1
141|1
57|1
1|1
4|2
1|1
2|1
6|1
28|2
17|1
1|1
9|1
2|1
17|1
2|1
1|1
7|1
4|1
189|1
32|2
60|1
198|1
16|1
1|2
19|1
41|1
19|1
138|1
55|1
19|1
2|1
5|2
6|1
2|1
1|2
16|1
19|1
1|1
5|2
10|1
1|1
159|1
1|1
44|1
12|1
4|1
14|1
218|1
1|2
1|2
4|1
30|1
16|1
1|2
6|1
29|1
8|1
13|1
15|1
8|1
11|1
3|1
4|1
8|1
104|1
1|1
16|1
5|3
29|1
1|2
5|2
14|2
5|1
13|1
40|1
1|1
6|1
5|1
1|1
18|1
45|1
210|1
323|1
5|1
132|1
16|1
2|2
1|1
53|1
3|1
10|1
13|1
30|1
8|1
11|1
1|1
2|1
1|1
5|1
6|2
186|1
13|1
20|1
3|1
71|1
1|2
5|1
132|1
1|1
1|1
54|2
63|2
14|3
15|3
180|1
5|1
19|1
54|1
4|1
232|1
6|1
1|1
12|1
8|1
10|1
16|2
11|1
5|3
1|1
2|3
3|1
126|1
162|1
18|3
2|1
194|2
18|2
3|1
5|1
39|1
9|2
140|1
54|1
3|1
15|2
7|1
14|1
9|1
9|1
17|1
3|1
15|1
1|1
5|1
3|1
7|1
119|1
58|2
17|1
2|1
3|1
8|1
3|1
2|1
5|1
191|2
6|1
10|2
2|1
15|1
19|1
8|1
12|1
6|1
10|1
2|1
1|2
34|1
7|1
154|1
17|1
59|1
78|2
1|1
20|1
3|1
110|1
4|1
15|1
47|1
12|2
2|1
14|2
6|1
70|1
8|1
170|3
19|1
3|1
2|1
19|1
50|1
1|1
17|1
1|1
4|1
133|1
12|1
5|1
19|1
1|1
19|1
6|1
60|1
18|2
5|1
2|1
6|1
1|2
3|1
29|1
157|2
17|1
8|1
59|1
10|1
286|1
14|1
181|2
23|1
2|1
27|1
239|1
20|1
1|1
1|1
1|1
7|1
46|1
40|2
279|1
204|1
17|2
13|2
3|1
34|2
17|1
6|1
12|1
7|1
135|1
3|1
74|1
37|1
23|1
135|2
60|2
7|1
7|1
61|1
18|1
1|2
157|3
70|2
6|1
15|1
21|1
39|1
177|1
8|1
19|1
13|1
38|1
6|1
12|1
200|1
1|1
14|1
3|1
22|1
194|1
57|1
8|1
34|1
38|1
30|1
187|2
19|1
1|1
7|1
8|2
5|1
73|1
1|1
3|1
110|1
1|1
1|1
75|1
22|1
78|1
198|1
21|1
6|1
72|1
3|1
115|3
63|1
1|1
4|1
6|1
2|1
2|2
12|3
34|2
3|1
2|3
2|1
9|2
8|1
148|1
3|1
35|2
3|1
8|1
3|3
13|1
3|2
5|2
2|3
4|1
21|1
8|1
4|1
3|1
1|1
1|3
17|1
220|3
47|1
227|2
1|1
2|1
19|1
41|1
14|1
2|1
192|1
1|1
1|2
3|1
3|2
1|1
2|1
9|1
10|2
3|2
5|2
27|2
17|2
6|1
1|1
238|1
33|2
4|1
10|2
19|2
1|1
4|1
191|1
7|1
14|1
4|1
32|1
6|1
239|1
90|1
128|1
51|1
19|1
2|1
11|1
47|1
5|1
13|1
16|1
6|1
141|1
31|2
16|1
1|3
1|1
15|1
4|2
33|1
260|1
77|1
187|1
34|1
35|1
20|1
4|1
163|1
29|1
22|1
78|2
16|1
187|1
11|1
8|1
96|1
139|1
42|2
11|1
18|1
41|1
16|1
20|2
1|1
117|1
1|1
1|1
55|1
23|1
3|1
32|2
35|1
8|1
194|1
17|1
1|1
18|1
1|1
274|1
8|1
10|1
7|1
31|1
8|1
12|2
2|2
14|2
3|4
171|1
26|2
9|1
7|1
35|1
4|2
18|1
19|1
134|1
36|2
4|1
12|1
1|2
8|1
12|1
3|1
3|1
4|1
21|1
6|1
11|1
6|1
6|1
187|1
19|1
32|1
26|1
19|1
4|2
295|2
156|1
6|1
6|1
2|1
45|1
3|3
5|1
5|1
7|1
5|1
51|1
135|1
17|1
40|2
119|1
4|1
479|1
6|1
3|1
7|1
80|1
191|3
2|1
16|2
15|1
1|1
3|1
7|1
3|1
1|2
6|2
30|1
1|1
6|1
19|1
133|1
10|1
33|1
18|1
12|1
9|1
5|1
47|1
195|1
8|1
10|1
7|2
10|1
8|1
72|2
185|1
33|2
8|1
49|3
194|1
1|1
7|1
18|2
12|3
54|1
5|1
198|1
16|2
6|1
9|1
88|1
172|1
39|2
5|1
2|2
47|1
1|1
9|1
186|1
8|1
33|1
1|2
2|2
2|2
3|1
21|1
3|2
3|1
3|1
8|1
6|2
132|1
1|1
54|1
7|1
1|1
10|1
4|1
1|1
1|1
1|1
2|1
1|1
5|2
2|1
1|1
2|1
8|1
6|1
13|2
5|1
3|1
6|1
1|1
2|1
1|1
4|1
207|1
8|1
10|1
49|1
10|1
7|2
6|1
2|3
1|2
3|1
32|1
157|2
1|1
6|1
5|1
3|1
1|1
1|1
1|2
1|2
7|1
1|1
21|2
1|1
2|1
1|1
2|1
2|1
1|1
1|1
2|1
6|1
8|1
4|3
2|2
7|2
101|1
7|2
71|2
2|2
1|1
11|2
6|1
40|1
9|1
1|2
5|1
152|1
2|1
5|1
28|1
8|1
33|1
3|1
1|1
4|1
27|1
39|1
17|1
101|2
2|1
55|1
17|4
4|3
27|1
23|2
2|1
13|3
9|1
196|1
10|1
19|1
8|1
30|1
1|1
6|2
9|1
1|1
3|1
215|1
17|1
1|1
3|1
2|1
32|2
18|2
2|1
193|1
2|1
19|1
4|1
19|1
60|2
152|1
40|1
18|1
1|1
16|1
3|1
2|1
36|1
17|1
15|1
4|1
4|1
132|3
35|2
4|1
12|1
7|1
9|1
8|3
1|1
6|1
22|2
3|1
2|1
12|2
16|1
5|3
491|1
8|1
19|1
51|1
21|1
176|1
19|1
8|1
19|1
73|2
135|1
1|1
1|2
4|1
68|2
39|2
2|1
8|1
6|1
2|1
16|1
8|1
179|1
10|1
82|1
5|2
11|1
185|1
11|2
20|2
59|1
1|1
6|1
227|1
1|1
6|1
271|1
1|1
1|1
7|1
8|1
41|1
235|1
2|1
18|1
39|2
5|1
3|1
11|1
23|1
278|1
214|1
5|1
12|1
5|1
40|2
18|2
132|1
20|1
43|1
13|1
17|2
6|1
33|1
17|1
3|1
135|2
6|2
75|2
18|1
2|2
3|2
25|3
6|1
12|2
6|1
5|1
46|1
158|2
18|3
15|1
239|1
2|1
4|1
19|1
2|1
9|1
18|1
8|1
33|1
158|1
43|1
2|1
11|2
4|1
13|2
38|4
15|1
3|2
24|1
131|1
59|1
6|1
59|1
33|1
146|1
38|2
11|1
5|1
11|1
3|1
56|1
1|2
4|1
190|1
1|2
2|1
2|2
5|1
3|1
4|1
1|1
1|1
1|1
2|1
2|1
2|1
7|1
1|1
5|1
23|2
1|3
2|1
9|1
1|1
1|1
3|1
1|1
13|1
3|1
139|1
54|1
2|1
61|1
14|1
3|3
193|4
4|1
10|1
1|1
1|1
15|1
1|1
1|1
2|1
12|1
8|1
30|1
2|1
2|1
2|1
11|2
3|2
2|1
5|1
132|1
52|1
85|2
10|1
1|4
117|1
17|1
1|1
5|1
34|1
4|1
10|1
19|2
5|1
41|1
470|1
8|1
76|1
76|1
5|1
193|1
60|1
15|1
3|1
19|1
175|1
1|1
1|1
4|1
11|1
2|3
3|1
10|4
4|1
11|1
6|1
20|1
1|1
10|1
197|1
8|1
79|1
33|1
1|1
298|1
4|1
270|1
8|1
13|1
199|1
80|1
197|1
19|2
79|1
1|1
21|1
292|1
179|1
2|1
16|1
23|1
44|1
11|1
21|1
178|1
4|3
2|1
3|1
3|3
3|2
1|1
8|2
21|1
6|1
11|3
3|1
3|1
5|2
1|1
4|1
17|2
1|1
1|1
1|1
2|1
1|2
2|1
183|2
19|1
9|1
27|1
20|1
198|2
2|1
14|1
1|1
1|1
15|1
1|1
39|1
3|1
16|1
224|1
53|1
6|1
214|1
18|1
285|1
13|1
5|1
13|3
43|1
13|2
195|1
1|2
6|1
18|1
12|1
2|1
39|1
7|1
7|1
5|2
196|1
7|1
6|2
2|3
5|2
6|1
3|1
7|1
5|1
30|1
12|1
1|1
4|1
3|1
186|1
1|1
4|1
2|1
9|1
8|1
12|1
66|1
294|1
135|1
3|1
97|1
3|1
54|2
4|1
200|3
69|1
5|1
3|1
5|1
6|1
1|1
5|1
4|1
3|1
5|1
115|2
1|1
3|1
14|1
44|2
9|1
5|1
2|1
12|1
266|1
72|1
1|2
3|1
12|1
141|1
55|1
8|1
10|1
2|3
3|1
4|1
3|1
4|3
34|1
3|1
3|2
14|2
1|1
16|1
175|1
2|1
5|1
10|1
3|1
2|1
56|1
17|1
1|1
18|2
218|1
39|1
5|1
152|2
78|2
2|1
17|1
40|2
2|1
3|1
11|1
7|1
6|1
2|3
3|1
114|1
56|1
26|1
14|1
63|1
3|1
2|1
126|1
7|1
59|1
19|1
71|1
20|1
6|1
215|1
57|1
159|1
58|2
2|1
2|1
12|2
1|1
36|2
3|1
14|1
198|3
3|1
1|1
8|1
4|1
6|1
3|1
5|1
1|2
3|1
3|2
1|1
3|1
22|3
16|1
14|1
2|1
3|2
2|2
4|1
2|1
125|1
58|1
28|1
32|1
6|1
10|1
2|2
204|1
32|1
77|1
3|1
117|2
78|1
27|1
38|1
6|1
19|1
192|1
30|1
1|1
2|1
40|1
16|1
9|1
148|1
46|1
10|1
1|1
2|1
3|2
9|1
2|1
5|1
6|1
27|2
15|1
2|1
3|1
2|1
9|1
1|1
6|1
3|2
128|2
8|1
35|1
14|1
2|3
13|1
55|1
163|1
44|1
30|1
8|1
192|1
18|1
6|1
33|1
3|2
13|2
7|1
10|2
5|1
214|3
37|1
20|4
1|1
4|2
4|1
3|2
1|2
2|1
28|1
2|1
4|3
30|1
1|2
4|2
138|1
70|1
302|1
585|1
10|1
68|1
232|2
56|1
2|1
5|1
139|1
19|1
33|1
2|1
2|1
40|1
73|1
176|1
7|1
10|1
9|1
11|1
57|1
1|1
17|2
2|1
13|2
164|1
38|2
4|1
35|1
14|1
9|1
131|1
1|1
1|1
6|1
7|1
1|1
3|1
33|2
8|1
7|1
2|1
6|2
6|1
2|3
4|3
10|1
8|1
10|1
1|2
2|1
2|2
9|1
2|1
13|1
2|2
5|1
2|1
112|1
1|1
77|1
18|1
2|1
6|2
4|1
25|1
15|1
5|1
2|1
2|1
136|1
14|1
35|1
1|1
5|2
1|1
5|1
22|1
7|1
55|1
18|2
2|1
12|1
8|1
253|2
1|1
13|1
2|1
198|1
3|1
3|1
18|1
31|1
7|1
13|1
19|1
180|1
20|1
16|1
57|1
28|1
133|2
38|2
18|1
1|1
2|1
5|1
14|1
10|1
8|1
13|2
15|1
19|1
2|1
3|1
1|1
110|1
1|1
19|1
67|1
75|1
14|1
2|1
118|1
76|1
1|2
5|2
13|3
2|1
4|1
29|2
16|1
2|2
6|1
149|1
37|2
5|1
31|1
2|1
1|1
14|1
8|1
19|1
230|1
2|2
4|1
50|1
221|1
4|1
1|2
95|1
155|1
37|1
7|2
30|1
2|1
5|2
38|1
15|1
14|1
8|1
130|1
8|2
38|1
30|1
79|1
5|1
1|1
174|1
18|3
4|2
10|1
1|1
2|2
1|1
1|1
8|1
1|1
6|1
11|1
1|2
1|1
2|2
11|3
5|1
2|1
4|1
183|1
19|1
21|1
197|1
17|2
2|1
1|1
2|2
29|1
8|1
15|1
14|1
60|2
1|1
4|2
16|1
435|1
36|1
8|1
12|3
4|1
6|1
2|4
1|1
3|1
111|1
163|1
297|2
18|2
8|1
29|1
1|1
1|1
6|1
9|2
217|1
20|1
2|1
76|2
195|1
28|1
259|1
10|1
1|1
6|1
15|1
54|1
1|1
159|1
1|1
60|2
11|1
10|1
70|1
6|1
1|1
192|1
4|1
14|1
6|1
70|1
483|1
3|1
11|1
1|4
1|1
1|1
2|1
56|2
9|2
2|1
1|1
1|4
4|1
4|1
1|1
196|1
19|1
41|1
7|1
12|1
17|3
176|1
2|1
3|1
1|1
11|3
5|1
13|3
14|1
1|1
4|1
1|1
10|1
2|1
20|1
18|2
124|1
14|3
3|1
52|1
4|3
23|1
25|1
8|1
153|1
18|1
59|1
27|1
30|1
1|1
259|1
1|3
73|1
142|1
44|1
71|1
8|1
237|1
14|3
38|1
245|1
89|1
2|1
200|2
3|1
293|1
2|1
2|1
70|1
20|1
1|2
137|1
66|1
10|3
6|1
3|1
31|1
16|1
1|2
15|1
1|3
197|3
17|3
3|1
14|1
39|2
16|1
207|1
16|1
32|1
41|2
218|1
3|1
36|1
19|1
1|1
16|2
176|1
19|1
1|1
217|1
82|1
28|1
5|1
43|1
2|1
194|1
1|1
4|1
1|1
11|3
1|1
18|1
2|1
14|1
4|1
16|1
3|1
12|2
3|1
2|1
1|2
3|1
2|1
182|1
540|1
22|1
39|1
2|2
7|1
4|1
2|1
2|1
3|2
8|1
1|1
9|1
4|2
38|1
24|1
1|1
1|1
170|1
8|1
17|1
1|1
12|3
4|1
30|1
4|1
3|1
1|1
10|2
10|1
148|1
9|1
29|1
18|1
19|2
5|1
4|1
66|1
2|1
1|2
494|1
23|1
10|1
48|1
5|1
5|1
190|1
79|1
13|2
1|1
17|1
1|1
135|1
37|1
19|1
3|1
1|2
14|4
38|2
4|1
9|1
164|1
35|1
19|2
3|1
15|1
5|1
1|1
30|1
1|1
5|1
13|1
18|1
120|1
78|1
6|1
3|1
6|1
1|2
1|1
7|1
10|1
15|1
2|1
1|1
3|1
3|1
12|1
6|1
186|1
9|1
9|1
68|1
10|1
1|1
1|1
15|1
13|1
172|1
3|1
8|2
22|1
4|1
59|1
12|2
138|1
66|1
4|1
7|1
2|1
8|1
25|1
3|1
1|1
4|1
1|2
11|1
215|2
18|1
40|2
2|1
5|1
8|4
136|1
66|1
11|2
6|1
50|1
8|1
15|1
155|1
7|1
52|1
3|2
2|1
9|1
8|1
30|1
8|1
10|1
21|3
1|1
1|1
171|1
1|1
39|1
38|1
1|2
15|1
3|1
19|1
116|1
1|1
3|1
20|2
50|1
35|1
67|1
124|1
12|1
57|1
8|2
19|1
2|1
46|1
199|1
8|1
10|1
9|1
51|1
6|1
30|1
1|1
1|1
4|1
110|1
1|1
1|1
57|1
5|1
1|1
9|1
1|1
5|3
9|1
2|1
1|2
2|1
2|1
1|1
5|2
6|3
13|1
2|1
1|3
1|1
6|1
11|1
5|1
181|1
6|1
1|1
2|1
39|1
5|1
24|1
16|1
1|1
4|1
1|1
2|1
150|1
52|1
3|1
8|2
12|2
2|1
32|1
3|1
4|2
237|1
72|2
6|1
10|2
201|1
20|1
44|1
234|1
24|1
60|1
11|1
177|1
21|2
2|1
1|2
10|1
5|1
1|1
1|1
31|2
38|1
146|1
50|1
21|1
4|1
2|1
49|1
2|3
14|2
181|3
3|1
10|4
1|2
7|1
1|2
2|1
1|3
6|1
4|1
45|1
2|1
7|1
211|1
3|1
19|2
190|1
3|3
14|1
4|1
41|1
10|1
28|1
31|1
7|1
13|1
18|1
4|2
113|1
6|1
11|1
1|1
5|1
39|1
11|1
5|1
12|3
3|1
74|1
8|2
129|2
3|1
1|1
52|1
2|2
3|2
3|1
1|1
1|1
2|3
1|1
6|1
1|1
248|1
1|1
15|1
2|2
2|1
11|2
2|1
2|1
1|2
9|1
48|1
10|1
2|2
4|2
118|1
59|1
19|1
54|1
15|2
21|1
184|2
14|1
8|1
9|1
2|1
2|1
52|1
199|1
4|3
10|2
1|1
56|1
22|1
196|1
8|1
31|1
7|1
70|1
3|1
117|1
18|1
2|2
57|1
58|1
5|2
13|1
1|1
15|2
4|1
152|1
40|2
58|1
5|2
11|1
1|4
1|1
7|1
3|1
1|2
2|1
1|1
5|1
168|1
19|1
6|1
11|1
60|1
2|1
16|1
3|1
183|1
18|1
12|1
6|1
40|1
209|1
1|1
18|1
2|1
4|1
50|1
163|1
4|2
18|1
38|2
31|1
1|1
5|1
190|1
1|1
5|1
93|1
46|1
32|2
177|1
42|1
75|1
8|1
133|1
138|2
25|1
194|1
4|1
12|2
38|1
6|1
13|1
158|1
40|1
4|3
29|1
8|1
79|1
172|1
19|1
8|1
8|1
2|1
10|1
5|1
22|1
3|1
1|1
10|1
21|2
5|1
112|1
79|2
2|1
16|1
39|1
16|1
1|1
219|1
3|1
2|1
54|1
176|2
37|3
8|1
8|1
20|1
1|1
5|1
32|3
3|2
11|2
1|1
275|1
8|1
11|3
1|1
3|3
8|1
4|1
2|1
7|1
106|1
56|1
1|1
20|1
2|1
15|1
2|1
54|1
1|1
239|1
61|1
18|2
197|2
19|3
43|1
176|1
57|1
1|1
14|3
4|1
2|2
29|1
6|1
10|4
3|1
213|1
2|1
3|2
10|1
39|1
1|1
5|1
33|2
177|1
8|1
9|1
7|3
49|4
4|1
22|1
12|1
15|1
102|1
77|1
21|1
45|1
13|1
325|1
113|1
2|1
22|1
119|1
10|3
5|1
11|1
8|1
170|1
42|3
39|1
14|1
2|1
9|1
149|1
5|1
50|1
19|2
5|2
11|1
8|1
14|1
3|1
15|1
4|2
9|2
2|1
116|1
8|1
89|1
88|1
179|2
13|1
4|1
30|1
22|1
2|1
13|1
2|1
1|1
1|2
11|2
6|2
172|1
3|1
16|1
1|1
7|1
11|4
4|2
45|1
19|1
8|1
4|1
172|1
3|1
2|1
5|1
7|3
10|3
1|2
1|1
12|1
6|1
11|1
1|1
6|1
10|2
2|2
3|1
14|1
4|1
132|2
3|1
54|1
6|1
11|1
4|1
2|1
3|1
28|1
17|1
9|1
133|1
159|2
156|1
38|1
11|1
11|1
3|1
10|3
6|1
71|1
4|1
2|1
1|1
6|1
101|1
99|1
39|1
1|1
37|1
8|1
112|1
6|1
79|1
72|1
226|1
59|1
31|1
199|1
27|1
39|1
11|1
1|1
16|1
2|1
119|1
58|2
18|2
18|1
41|1
18|2
17|1
198|1
21|1
45|1
210|1
7|1
1|1
9|1
3|1
3|1
54|1
17|4
1|1
13|1
1|1
4|4
112|2
20|1
9|1
2|1
23|2
2|2
1|1
3|1
6|1
2|1
2|2
1|2
1|3
7|1
6|2
1|1
3|1
2|2
39|1
8|1
11|2
1|1
1|1
3|1
192|1
100|1
4|1
179|1
32|1
200|1
1|1
55|1
7|1
12|2
5|1
6|2
22|1
28|2
18|1
13|2
19|1
155|2
7|1
15|1
19|1
254|1
21|1
18|2
1|1
8|1
35|1
12|1
206|1
12|1
1|1
18|2
9|1
26|2
37|1
188|1
71|1
7|1
14|1
20|1
1|1
174|1
17|1
1|1
1|1
3|2
1|1
3|1
4|1
6|1
81|1
170|1
8|2
11|1
20|1
36|1
3|1
8|1
9|3
18|1
138|1
76|2
6|2
32|1
22|1
224|1
89|1
2|1
205|1
94|1
185|1
10|1
18|1
1|1
3|2
1|1
32|1
6|1
12|2
139|1
1|1
94|1
5|1
6|1
48|2
9|1
195|1
14|1
16|1
3|1
43|1
153|2
55|1
1|1
17|1
1|1
97|1
5|1
2|1
3|1
169|2
2|1
16|1
4|1
11|3
5|1
1|1
2|1
25|1
3|1
5|1
9|1
8|1
12|2
199|2
20|1
254|2
1|1
16|4
4|1
14|1
2|1
2|1
30|1
21|2
1|2
136|1
58|1
1|1
15|2
1|1
5|1
12|1
1|2
34|3
2|1
1|1
2|1
2|1
2|1
4|2
1|4
15|2
8|1
6|1
101|1
18|1
2|1
4|1
3|1
6|1
8|1
30|1
1|1
1|1
2|1
8|1
4|4
2|1
32|3
6|1
7|1
2|1
8|1
50|1
149|1
9|1
19|1
1|2
5|1
60|1
9|1
2|3
196|1
4|2
11|1
49|1
30|1
7|1
6|1
172|1
12|2
19|1
2|1
59|1
142|2
52|1
18|1
20|2
4|1
3|1
26|1
9|1
13|1
1|1
6|1
194|2
6|1
3|1
1|1
1|1
17|2
45|1
33|1
499|1
77|1
200|1
13|1
7|1
5|1
73|1
5|1
4|1
12|1
6|3
285|1
119|1
137|1
3|1
7|1
10|1
4|1
154|1
55|1
3|1
2|1
1|1
292|2
18|1
59|1
6|1
192|2
19|3
7|1
6|1
1|1
1|1
3|3
4|1
64|1
3|1
1|1
6|1
108|1
77|1
9|1
9|1
2|1
2|1
42|1
11|1
7|1
153|1
40|1
17|2
4|2
2|1
7|2
2|1
2|3
1|2
3|1
3|1
8|1
10|1
2|1
36|1
1|2
3|2
413|4
4|1
58|1
33|2
39|1
5|1
9|1
1|1
2|1
4|1
3|1
207|1
19|4
1|2
71|1
182|1
16|1
4|2
17|1
1|2
54|2
2|1
197|1
4|1
10|1
4|1
63|1
37|1
1|1
190|1
22|1
85|1
114|2
1|1
4|1
47|1
1|1
6|1
17|1
12|1
2|1
2|1
35|3
17|3
8|1
132|1
53|1
2|1
5|1
79|1
11|1
4|1
16|1
3|2
1|1
272|1
198|1
5|3
12|1
2|1
15|1
2|2
41|1
15|1
157|1
1|1
62|1
1|1
10|1
39|1
23|1
196|1
8|1
9|1
61|1
17|1
1|1
144|1
15|2
4|1
53|1
56|1
2|1
44|2
139|2
30|1
18|1
8|2
11|1
4|1
35|1
27|1
18|1
191|3
24|1
210|1
3|1
2|1
6|1
65|1
61|1
3|1
6|2
148|1
1|1
34|1
7|1
1|1
9|3
3|1
2|2
9|1
1|1
1|1
6|1
31|1
5|1
3|1
2|1
10|1
154|1
84|1
60|1
151|1
2|1
5|1
30|1
8|1
13|1
25|1
31|1
7|1
170|1
2|4
2|1
3|1
26|1
8|2
9|3
5|2
50|1
21|2
12|2
1|2
1|1
1|1
10|1
3|1
20|1
6|1
2|1
5|2
85|1
44|3
5|1
