-85|-55|-62|20|57|12|5|-6|-14|2|-4|-5|-5|-6|-1|0|1|5|6|4|1|-1|0|-1|-2|0|0|0|-1|0|0|0|0|-1|0|1|0|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-26|3|-132|16|-5|-3|1|3|4|33|-14|-2|-3|-2|-1|0|1|2|2|1|-2|0|0|0|-1|-1|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-35|11|-86|-42|-19|-4|3|-3|13|59|-9|-1|8|1|-5|0|2|-3|-3|-2|-7|1|0|-1|0|2|0|0|0|0|0|0|0|1|-1|2|1|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-124|8|-4|-2|-6|9|5|-5|-3|4|-1|4|-2|-3|3|1|-2|-1|3|-1|0|0|0|-1|2|-1|-1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-121|-8|13|10|-11|-2|4|-2|-8|7|4|-5|-1|4|-1|0|-2|3|-1|-3|2|0|-1|0|2|-1|0|0|0|0|0|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-123|1|9|7|2|-1|1|-1|1|6|3|1|-1|1|0|0|0|0|0|0|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-90|1|-31|7|-45|25|-9|-1|49|-30|13|-1|-11|5|-1|1|0|0|-5|-1|3|0|-4|2|2|-1|0|-1|-1|0|0|1|-2|2|0|0|1|-1|1|1|-1|0|1|-1|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-67|38|-60|-14|-4|-30|3|40|-45|16|3|19|-31|-3|3|0|-4|6|1|5|-2|0|-2|5|-9|2|0|1|-1|-1|0|-1|2|-1|1|0|-1|0|1|0|0|0|2|-1|0|0|1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-71|-97|10|-7|-11|85|-28|4|8|0|-1|0|-3|2|4|3|-4|-1|1|1|-1|0|1|0|-1|2|2|-4|2|-2|-2|0|0|0|0|0|0|0|0|0|0|1|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-9|8|50|-17|10|33|36|-56|62|7|2|5|-18|1|14|5|0|-12|14|-1|0|0|1|3|-9|1|0|2|1|0|-1|0|0|1|0|0|1|0|-1|-1|0|-1|1|-1|0|-1|0|0|-1|0|0|-1|0|0|1|-1|1|0|0|0|0|0|0|-1
-6|-32|-33|-11|-80|-15|28|20|19|34|-16|14|-23|13|-12|1|-4|-9|-10|-5|2|0|3|1|11|1|2|0|0|0|-2|1|1|-2|0|0|0|0|0|0|0|0|0|1|0|0|0|-1|1|0|0|0|0|1|1|0|0|1|0|0|0|0|0|0
-127|2|1|0|2|2|1|1|-1|-1|-1|-1|-1|1|1|0|1|0|-1|-1|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-64|-103|-22|7|20|77|-20|4|-4|-2|2|0|-5|-12|1|2|8|5|3|-1|-1|0|0|-1|-2|-1|-1|-2|1|0|-1|0|1|0|0|0|0|0|0|0|1|1|0|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-100|51|12|-1|16|55|29|11|-2|0|0|0|-2|5|15|6|2|-2|0|0|0|0|0|0|0|-1|0|3|1|0|-1|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-127|1|2|2|2|-1|-1|-1|1|1|1|1|-1|-1|0|0|-1|-1|0|1|1|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-113|-19|28|20|-26|1|8|1|-19|15|8|-11|1|8|-4|0|-5|5|1|-6|3|1|-2|1|2|-2|0|0|0|0|0|-1|1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-127|1|1|1|1|1|1|1|1|1|0|1|1|1|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-65|-42|-60|-11|0|-17|-3|36|50|9|2|-18|-32|-1|0|-1|0|-4|-2|0|-1|1|0|5|11|0|1|0|0|0|-1|-1|-3|-1|-1|0|0|1|0|-1|0|0|0|-1|0|0|1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
-42|25|-37|-60|33|-50|19|24|-50|3|11|-11|12|-21|-1|-1|4|8|-10|10|1|1|2|1|4|-4|1|1|0|-1|0|1|-1|0|1|1|0|0|-1|0|0|0|1|0|0|0|0|-1|0|0|0|0|0|-1|0|0|0|-1|0|0|1|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-97|-54|-35|5|43|47|-17|-23|-4|-1|1|0|-3|6|5|-1|1|6|2|0|0|0|0|0|-2|-4|-1|0|0|1|2|1|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-72|82|34|12|23|48|12|-17|2|4|-1|-2|-17|-21|6|3|-12|-12|-8|-4|1|0|0|-3|-3|-3|-3|1|0|-2|0|1|0|-1|0|0|0|0|0|1|1|0|-1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-72|-60|-9|6|2|-32|53|10|-1|-4|3|0|-7|-3|-25|2|-4|2|3|-1|-1|0|0|-2|-1|2|1|4|-3|1|-1|-1|1|0|0|0|0|0|0|1|0|-1|-1|1|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-63|-108|10|1|-10|83|-20|-1|-1|4|-1|-3|-1|5|-1|4|-5|1|0|1|0|0|0|0|1|0|1|-3|1|0|-1|-1|0|0|0|0|0|0|0|0|0|1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-62|11|-67|45|40|60|23|-3|-6|-24|5|-6|0|4|14|5|3|5|6|4|-2|0|-3|-5|-3|-1|1|3|1|1|0|2|0|2|1|0|0|0|1|-1|0|0|0|0|0|0|0|-1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-35|50|30|-29|-51|-46|5|-58|-43|8|-2|12|4|9|2|0|3|19|15|1|-1|-1|1|0|3|0|0|0|0|0|0|-3|-1|1|0|-1|0|-1|1|0|0|0|0|-1|0|0|0|-1|0|0|0|-1|-1|0|0|0|0|0|0|1|0|1|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-124|-8|8|6|-11|9|-5|8|-8|4|2|-5|6|-5|2|-1|3|-3|3|-2|1|0|-1|1|-2|2|-1|1|0|1|-1|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-89|21|68|46|27|-15|2|-14|17|29|9|6|-9|2|1|-1|1|2|-4|0|0|-2|-2|0|1|0|-1|0|0|0|0|0|1|0|-1|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-50|-18|3|-1|-2|-134|23|-1|-4|2|0|-1|3|2|22|-3|-1|3|0|-2|0|0|0|1|1|-2|0|-1|-2|0|0|-1|1|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-24|-64|-67|-36|2|-29|-11|12|41|9|-4|-3|13|24|-1|2|-6|-14|-9|4|1|0|-1|1|-1|-1|2|-1|0|-1|-2|3|0|-1|0|1|-1|0|0|1|0|1|-1|1|0|-1|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0
-49|-32|-89|1|20|68|20|-36|11|16|-3|-8|-3|-14|0|2|2|0|1|0|-1|1|0|3|5|-2|0|0|-1|0|-2|1|-2|-1|1|0|0|0|0|0|0|0|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-112|29|-18|0|-25|31|16|-19|0|3|0|4|-1|-10|8|3|-6|0|3|0|-1|0|-1|0|1|0|-2|2|1|-1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-76|-54|54|-9|-33|-13|14|-22|22|-18|-3|16|-24|13|0|0|2|5|-6|0|3|1|-3|2|0|3|-1|0|-1|1|-2|1|-1|2|-1|0|0|0|0|0|0|1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-89|45|51|10|37|29|-7|14|-5|-4|-1|-12|-7|-11|-3|-3|-5|-12|-7|-3|1|0|1|0|-6|-3|-2|0|0|0|-1|0|0|1|0|0|0|0|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-26|-19|107|-10|-10|-28|-3|9|9|-23|-3|6|38|-7|-9|1|-9|-3|12|0|1|0|-1|-1|3|-2|0|1|0|-1|-1|1|1|-1|0|-1|0|0|0|1|0|-1|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0
-120|15|13|6|18|16|9|14|8|2|0|2|6|8|4|2|5|3|1|0|0|0|0|0|1|1|1|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-125|4|-6|5|-6|1|-1|-1|5|-4|3|-3|1|1|-1|-1|1|-1|-1|2|-2|1|-1|0|1|-1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-62|-65|-9|-13|-26|-25|22|53|18|-9|-5|10|-3|-16|-1|-1|-8|-13|-7|5|-2|0|1|-2|3|9|3|0|0|1|-1|1|1|-1|0|0|0|0|1|-1|-1|-1|-1|1|0|0|-1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
-30|18|5|32|73|-61|-24|-5|6|-15|-3|9|25|10|19|5|0|-9|4|-4|-5|-1|-3|0|-2|-7|-2|-3|0|0|1|0|1|1|0|0|0|0|-1|-2|-1|1|1|0|-1|0|0|1|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0
-45|8|-41|-50|-63|-6|-1|4|34|16|0|26|29|-4|1|-1|2|-2|-19|-11|3|-1|-1|-6|-2|1|0|-1|0|0|0|-1|4|2|0|-1|0|1|0|0|-1|1|0|0|0|1|-1|0|1|-1|0|0|0|0|0|0|0|-1|0|0|0|0|0|0
-117|20|14|0|19|19|8|13|0|-9|-7|-9|-1|6|3|1|2|-1|-6|-8|-3|0|-2|-4|-3|0|0|0|0|0|0|-1|-2|-1|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-82|-12|39|-17|3|-66|6|-41|14|-10|8|-3|2|-2|10|1|13|-6|8|-8|3|-1|1|0|3|5|0|-2|1|-2|-1|-2|3|-2|1|0|0|0|0|-1|0|-1|1|0|0|0|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-70|13|86|32|5|-33|-15|-27|-17|3|-3|-20|-9|-10|-10|-3|-8|2|3|-11|0|0|-2|4|4|0|-2|0|-1|0|0|1|1|3|0|0|0|1|-1|0|1|0|-1|0|0|1|0|-1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
-126|3|3|2|4|3|2|3|3|2|1|2|3|2|1|0|1|1|2|2|1|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-30|56|-100|-21|-53|-48|3|21|9|31|6|3|12|-1|1|-1|-3|-3|-5|0|-6|-1|0|-2|4|3|1|0|0|0|0|-1|-1|0|0|0|0|1|-1|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-40|-104|-7|-4|-19|-2|33|48|7|-4|0|3|-3|-22|-13|2|0|-5|-1|1|0|0|0|0|1|4|2|-1|1|0|0|0|0|1|0|0|0|0|0|0|0|-1|-1|0|-1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
-93|7|19|35|55|15|-7|-18|0|5|9|15|5|3|6|2|3|-6|-6|0|0|1|3|1|-1|1|2|0|0|0|1|0|0|0|0|0|0|0|0|-1|0|0|-1|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0
-14|-13|-84|-42|-53|-15|-1|17|60|21|-5|6|7|1|-4|1|2|-3|-16|-5|4|0|-3|0|2|1|0|-1|0|0|0|-1|0|0|0|1|-1|2|1|1|0|0|0|-1|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-119|17|5|-10|7|18|9|5|-13|-7|1|-8|-10|3|5|2|2|-6|-5|1|2|0|2|1|-3|-3|0|1|0|0|-1|-1|0|1|0|0|0|0|1|0|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-6|-95|-29|-5|27|-86|33|-13|2|20|0|-15|-1|11|10|-1|-3|6|6|-1|1|-1|0|1|-3|-3|-1|-1|-2|1|1|0|0|0|1|1|0|0|0|0|1|-1|0|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-6|14|43|-54|-82|-18|6|-14|-48|-4|-7|17|27|3|-3|-1|-2|2|14|2|1|0|3|0|-1|0|1|0|1|0|0|1|0|2|-1|0|0|-1|0|0|-1|0|0|0|0|0|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-112|25|28|19|32|16|3|14|21|12|4|10|9|2|0|0|0|1|3|3|1|0|0|0|0|-1|0|0|0|0|0|-1|-1|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
