81|-1|-11|-3|4|3|-1|1|2|0|-1|1|0|-1|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
81|0|-11|-2|-2|-1|0|0|0|-1|-1|0|0|-1|-1|0|0|-1|0|0|-1|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-80|81|12|1|12|67|19|1|1|2|0|1|0|-6|-1|-5|-7|0|0|0|0|-1|0|0|-1|1|-3|-4|-2|-2|1|-1|0|0|0|0|0|0|0|0|0|1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-79|-69|45|18|-39|30|2|-4|-14|0|-6|3|-6|13|-2|-1|-4|6|-5|6|-2|1|1|-2|1|0|-1|0|1|1|-1|2|0|0|-1|1|-1|1|0|1|-1|0|0|1|0|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
23|0|69|19|-2|-1|1|-1|-1|-14|-16|0|0|-1|0|0|0|0|0|0|-2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
3|23|82|26|-12|-15|7|6|-7|-13|-17|-2|3|-3|-4|2|2|-1|1|1|-3|4|1|0|0|1|0|0|0|0|-1|0|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-125|6|6|4|8|7|4|7|6|3|2|4|5|4|2|1|3|3|3|2|1|0|1|1|2|2|1|1|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-14|-72|-20|-9|3|-59|-11|2|-1|-5|-5|0|4|7|6|5|5|3|4|2|-5|-2|2|2|-1|1|-1|1|0|-2|0|-1|-1|1|0|-1|0|1|0|-1|0|-1|-2|-2|0|0|-1|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0
-75|82|-10|-6|-9|48|0|2|-6|-4|-4|-4|0|6|-9|-4|4|2|-2|-4|-3|-1|-2|-2|-1|1|0|0|1|-2|0|0|-1|-1|-1|0|0|0|-1|0|0|-1|-2|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-16|-78|12|4|-5|-50|-9|-1|-1|2|-1|1|0|-3|9|-3|-3|-1|-1|2|-1|-1|1|-1|-1|-2|3|7|-2|-3|2|0|-1|0|0|0|0|0|0|0|0|-1|2|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|-1|0|0|0
-73|87|2|0|1|55|3|-3|0|1|0|1|0|-4|-9|-6|-2|0|0|0|0|0|0|0|0|0|0|-2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-24|-81|-1|-2|4|-55|1|3|0|-2|-1|0|3|-4|20|-4|-3|1|2|0|0|1|0|0|0|-2|0|5|-7|2|0|-1|0|0|0|0|0|-1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
-78|82|3|-1|2|64|14|0|-1|1|-1|1|0|-2|-4|-7|-1|0|0|-1|0|0|0|0|0|0|0|-5|-3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-39|-77|14|4|-7|-50|16|-3|-2|-3|-3|1|-1|-3|22|-13|0|-1|0|2|-1|1|0|0|0|0|4|5|-4|-2|2|0|0|0|0|1|0|0|0|0|0|-1|-2|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-94|60|8|3|10|59|25|3|3|-1|-2|-1|1|-2|9|2|-5|-1|0|-2|-1|0|-1|0|0|-2|-3|0|0|-3|-1|0|0|0|0|0|0|0|0|0|0|-1|-2|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-96|2|-52|24|0|-5|3|7|-5|0|-14|7|-9|-3|-2|1|3|2|8|-5|16|-7|1|-4|-1|-1|-1|0|-1|0|1|0|1|1|0|3|0|0|-1|0|0|1|2|-1|-1|0|-1|1|0|-1|1|0|0|1|-1|0|0|0|0|0|0|0|0|0
-95|-6|-56|32|8|-9|-2|9|-5|-10|-8|3|-9|2|1|1|-1|-1|7|-1|13|-7|0|-4|0|1|-1|0|1|0|0|-1|0|3|0|3|0|-2|0|0|0|0|-1|1|0|0|0|0|1|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0
-116|18|-19|11|-22|9|-2|-7|12|-3|-3|-2|3|2|-3|-1|4|-2|1|-3|4|-2|3|-2|2|-2|1|0|0|0|-1|1|-1|1|-2|1|1|-1|1|-1|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-26|-40|2|-38|-22|-19|-32|36|12|20|23|2|11|7|-8|4|-14|-7|-7|5|-1|1|6|-1|-1|2|-2|-1|-1|-3|3|-1|-4|-3|-1|-2|1|0|0|-2|-1|0|3|0|1|-1|-1|0|1|0|0|0|0|1|0|0|0|-1|1|0|0|0|0|0
13|-11|-65|-51|6|-6|2|-4|-3|14|3|-6|-9|0|-5|2|3|5|-13|3|13|0|-7|-2|3|-3|1|0|0|1|-2|4|4|-1|1|-1|-1|2|2|-2|-1|0|0|-2|2|-2|1|0|2|0|-1|1|0|-1|-2|1|0|0|1|0|0|1|0|0
-4|34|-18|-45|-15|-14|2|4|5|13|37|-16|-14|6|1|2|-10|4|-7|-14|-2|2|-5|-3|-1|-1|1|0|0|3|-1|-5|2|-4|3|-2|0|1|0|-1|0|-1|0|0|2|-1|0|1|0|1|1|0|-2|2|-2|0|0|1|0|-1|0|-1|-1|-1
-87|60|16|-20|15|23|-13|-2|-24|8|6|7|-12|-11|-16|-7|-10|-2|3|6|-2|1|-1|3|0|0|-3|-1|1|-1|0|-1|2|0|1|0|0|0|0|1|0|-1|0|-1|0|0|0|-1|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
-20|-24|34|-44|-18|-48|-13|-2|5|20|-15|2|16|-6|-20|3|-1|-13|-7|10|-8|1|4|-1|-7|6|3|-1|-1|0|4|0|2|1|-4|-3|0|0|-1|1|1|3|-3|-2|0|-1|0|1|0|0|2|-1|-1|0|1|1|0|1|0|0|2|0|0|0
-37|-12|50|-38|19|-1|5|-24|25|3|5|-8|-27|1|-7|-3|-1|-1|7|-1|3|3|4|7|3|1|-3|0|-1|0|-2|-1|2|0|1|1|2|1|-2|1|0|0|-2|-1|0|0|0|-2|0|1|0|-1|0|-1|0|0|0|0|-1|-1|1|0|0|0
-33|-29|30|-23|-5|24|-3|-20|27|21|-12|10|-20|-7|-3|5|5|-19|11|7|5|2|5|4|-5|2|1|2|-3|-1|-2|-3|5|2|-1|-1|0|-1|0|1|0|-5|-2|1|-2|0|0|0|-1|0|-1|0|0|-1|0|-1|-1|1|0|0|0|-1|0|0
-80|70|10|-33|8|25|-16|-3|-38|3|-6|2|-17|-7|-15|-4|-5|-1|0|-5|-4|2|-2|0|-1|3|0|3|3|1|1|-1|1|0|2|-1|-1|1|1|1|0|0|2|-1|1|0|1|1|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-113|-7|-24|13|7|1|-2|-1|-1|-6|1|-2|0|2|0|0|0|-1|-1|1|-1|1|1|1|1|0|0|0|0|0|0|0|0|-2|-1|0|1|1|1|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-81|-28|-28|-22|6|2|0|4|3|3|14|12|1|-4|4|-1|-2|5|0|-10|-10|1|3|1|-5|-1|0|0|1|0|0|1|0|-2|1|1|-1|0|1|0|1|1|0|-1|-1|0|0|0|0|0|0|-1|0|1|0|1|0|-1|2|0|-1|1|-1|0
-60|22|-23|-16|11|9|-8|-5|2|-29|13|-6|5|-3|-4|-1|-1|4|3|-4|6|0|-2|-2|-3|-1|0|0|1|0|-1|-1|4|1|2|-2|0|0|1|2|1|0|-1|1|0|0|1|0|1|-1|1|1|0|0|0|0|0|0|0|0|0|-1|0|0
-49|9|-31|-17|21|0|-6|4|4|-11|1|-4|0|-5|-4|-1|-5|-2|-2|-2|3|0|0|0|-1|-2|-1|0|1|1|-1|0|0|0|-2|0|0|-1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-94|-10|53|21|-9|-2|-2|-2|2|0|-7|6|1|-2|1|-1|1|-1|2|4|-4|0|0|2|-1|0|-1|0|0|0|-1|0|0|0|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
-73|6|80|26|7|-3|3|-3|4|-1|-2|1|-2|3|-1|-1|-1|2|-3|-2|0|-1|-3|-2|2|0|0|0|0|0|0|0|1|-1|-2|-1|-1|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
