117.7|0.1|60.0|0.78|0.62|7|0|5|1|11|0
117.7|0.1|60.0|0.8|0.62|7|0|5|0|11|0
117.8|0.1|60.0|0.8|0.59|7|0|5|0|12|0
117.7|0.1|60.0|0.8|0.59|7|1|5|0|12|1
117.7|1.2|60.0|1.0|0.98|148|2|13|0|151|2
117.9|1.1|60.0|1.0|0.98|135|2|10|0|138|2
117.7|1.1|60.0|1.0|0.98|132|3|9|1|135|3
117.3|1.1|60.0|1.0|0.98|129|2|8|0|132|2
117.5|1.1|60.0|1.0|0.98|128|2|8|0|131|2
117.3|1.1|60.0|1.0|0.98|126|2|8|0|129|2
117.3|1.0|60.0|1.0|0.98|125|2|7|0|128|2
117.4|1.0|60.0|1.0|0.98|124|2|8|0|126|3
117.7|1.0|60.0|1.0|0.98|124|2|7|0|127|2
117.3|1.0|60.0|1.0|0.98|122|2|7|1|124|2
117.5|0.0|60.0|0.15|0.09|0|2|5|0|10|1
117.1|0.0|60.0|0.14|0.09|0|0|6|0|10|0
116.8|0.0|60.0|0.15|0.09|0|0|5|0|10|1
117.1|0.0|60.0|0.14|0.09|0|0|6|0|10|0
116.4|0.0|60.0|0.15|0.09|0|0|5|0|10|0
116.8|0.0|60.0|0.14|0.09|0|0|6|0|10|0
117.4|0.0|60.0|0.15|0.09|0|0|5|0|10|0
118.0|0.0|60.0|0.13|0.09|0|0|6|1|10|0
117.6|0.0|60.0|0.14|0.09|0|0|6|0|10|1
116.8|0.0|60.0|0.15|0.09|0|0|5|0|10|0
117.3|0.0|60.0|0.14|0.09|0|0|6|0|10|0
116.2|0.0|60.0|0.15|0.09|0|0|5|0|10|0
116.7|0.0|60.0|0.15|0.09|0|0|5|0|10|0
116.8|0.0|60.0|0.14|0.09|0|0|6|0|10|0
117.8|0.0|60.0|0.14|0.09|0|0|6|0|10|1
117.4|0.0|60.0|0.14|0.09|0|0|6|0|10|0
116.9|0.0|60.0|0.14|0.09|0|0|6|1|10|0
117.5|0.0|60.0|0.14|0.09|0|0|6|0|10|0
117.5|0.0|60.0|0.14|0.09|0|0|6|0|10|1
117.1|0.0|60.0|0.14|0.09|0|0|6|0|10|0
117.2|0.0|60.0|0.15|0.09|0|0|5|0|10|0
117.4|0.0|60.0|0.13|0.09|0|0|6|0|10|0
117.1|0.0|60.0|0.14|0.09|0|0|6|0|10|0
117.5|0.0|60.0|0.14|0.09|0|0|6|0|10|0
117.5|0.0|60.0|0.14|0.09|0|0|6|1|10|1
117.2|0.0|60.0|0.14|0.09|0|0|6|0|10|0
117.3|0.0|60.0|0.14|0.09|0|0|6|0|10|0
116.6|0.0|60.0|0.14|0.09|0|0|6|0|10|0
116.7|0.0|60.0|0.14|0.09|0|0|6|0|10|0
116.9|0.0|60.0|0.14|0.09|0|0|6|0|10|1
117.0|1.2|60.0|1.0|0.98|148|1|14|0|150|1
117.3|1.1|60.0|1.0|0.98|134|3|10|1|138|2
117.2|1.1|60.0|1.0|0.98|127|2|9|0|130|3
117.1|1.1|60.0|1.0|0.98|127|2|8|0|129|2
116.9|1.1|60.0|1.0|0.98|126|2|8|0|129|2
117.3|1.0|60.0|1.0|0.98|125|2|8|0|128|2
116.8|1.0|60.0|1.0|0.98|124|2|8|0|127|2
117.0|1.0|60.0|1.0|0.98|123|2|7|0|126|2
116.6|1.0|60.0|1.0|0.98|122|2|7|1|125|2
116.5|1.0|60.0|1.0|0.97|121|2|7|0|124|3
116.5|0.0|60.0|0.14|0.09|0|0|6|0|10|0
116.7|0.0|60.0|0.15|0.09|0|0|5|0|10|0
117.2|0.0|60.0|0.14|0.09|0|0|6|0|10|0
117.2|0.0|60.0|0.14|0.09|0|0|6|0|10|0
116.9|0.0|60.0|0.14|0.09|0|1|6|0|10|1
117.5|0.0|60.0|0.14|0.09|0|0|6|0|10|0
117.3|0.0|60.0|0.07|0.05|0|0|6|1|10|0
117.4|0.0|60.06|0.15|0.09|0|0|5|0|10|0
117.3|0.0|60.0|0.14|0.09|0|0|6|0|10|1
117.5|0.0|60.0|0.22|0.14|1|0|5|0|10|0
117.2|0.1|60.0|0.79|0.67|10|0|7|0|15|0
117.5|0.0|60.0|0.14|0.09|0|0|6|0|10|0
117.1|0.0|60.0|0.15|0.09|0|0|5|0|10|1
117.5|0.0|60.0|0.15|0.09|0|0|5|0|10|0
117.3|0.0|60.0|0.15|0.09|0|0|5|1|10|0
117.2|0.0|60.0|0.08|0.04|0|0|5|0|10|0
117.3|0.0|60.0|0.14|0.09|0|0|6|0|10|0
117.3|0.1|60.0|0.79|0.67|10|0|7|0|15|0
117.1|0.1|60.0|0.82|0.65|7|0|5|0|11|1
117.6|0.1|60.0|0.8|0.59|7|1|5|0|12|0
117.4|0.1|60.0|0.8|0.59|7|0|5|0|12|0
117.1|1.3|60.0|0.99|0.98|156|1|16|1|159|1
117.2|1.2|60.0|1.0|0.98|139|2|11|0|142|3
117.0|1.1|60.0|1.0|0.98|137|2|11|0|139|2
116.1|1.1|60.0|1.0|0.98|135|3|11|0|138|2
116.3|1.1|60.0|1.0|0.98|133|2|10|0|136|3
116.5|1.1|60.0|1.0|0.98|133|2|10|0|136|2
116.6|1.1|60.0|1.0|0.98|132|2|10|1|135|2
116.5|1.1|60.0|1.0|0.98|132|3|10|0|134|3
117.4|1.1|60.0|1.0|0.98|132|2|9|0|134|2
117.5|1.1|60.0|1.0|0.98|132|2|9|0|134|2
117.7|1.1|60.0|1.0|0.98|133|2|9|0|136|2
117.4|1.1|60.0|1.0|0.98|132|3|9|1|134|3
117.7|1.1|60.0|1.0|0.99|131|2|9|0|133|2
117.6|1.1|60.0|1.0|0.98|132|2|9|0|134|2
117.6|1.1|60.0|1.0|0.98|130|2|9|0|133|2
117.2|1.1|60.0|1.0|0.98|129|2|9|0|132|3
117.5|1.1|60.0|1.0|0.98|128|3|8|0|131|2
117.2|1.1|60.0|1.0|0.98|128|2|8|0|131|2
117.3|1.1|60.0|1.0|0.98|128|2|8|1|131|2
117.5|0.1|60.0|0.76|0.58|6|0|5|0|11|0
117.6|0.1|60.0|0.76|0.58|6|0|5|0|11|1
117.8|0.1|60.06|0.8|0.59|7|0|5|0|12|0
118.0|0.1|60.0|0.76|0.58|6|0|5|0|11|0
117.9|0.1|60.0|0.78|0.56|6|1|5|0|12|0
117.9|0.1|60.0|0.76|0.58|6|0|5|0|11|1
118.0|0.1|60.0|0.78|0.62|7|0|5|0|11|0
117.9|0.1|60.0|0.8|0.62|7|0|5|1|11|0
118.0|0.1|60.0|0.78|0.58|6|0|5|0|11|0
118.0|1.2|60.0|1.0|0.98|148|3|13|0|151|3
118.1|1.1|60.0|1.0|0.98|136|2|10|0|138|2
117.9|1.1|60.12|1.0|0.98|134|2|10|0|137|3
117.3|1.1|60.0|1.0|0.98|132|2|10|1|134|2
117.1|1.1|60.0|1.0|0.98|129|3|9|0|132|2
116.9|1.1|60.06|1.0|0.98|127|2|9|0|130|2
116.9|1.0|60.0|1.0|0.98|126|2|8|0|128|2
116.7|1.0|60.0|1.0|0.98|124|2|7|0|127|3
117.9|1.0|60.12|1.0|0.98|123|2|7|0|126|2
118.2|1.0|60.0|1.0|0.97|123|2|6|0|126|2
118.2|1.0|60.0|1.0|0.98|122|2|6|1|125|2
117.8|1.0|60.0|1.0|0.98|122|2|6|0|125|2
117.7|0.0|60.0|0.07|0.04|0|0|6|0|10|0
117.9|0.0|60.0|0.14|0.09|0|0|6|0|10|0
118.1|0.0|60.0|0.07|0.05|0|0|6|0|10|1
118.0|0.0|60.0|0.14|0.09|0|0|6|0|10|0
118.0|0.0|60.0|0.13|0.09|0|0|6|0|10|0
117.8|0.0|60.0|0.07|0.05|0|0|6|0|10|0
118.0|0.0|60.0|0.07|0.04|0|0|6|0|10|0
118.2|0.0|60.0|0.07|0.05|0|0|6|1|10|1
118.5|0.0|60.0|0.07|0.04|0|0|6|0|10|0
118.8|0.0|60.0|0.07|0.04|0|0|6|0|10|0
118.8|0.0|60.0|0.07|0.04|0|0|6|0|10|0
118.4|0.0|60.0|0.07|0.05|0|0|6|0|10|0
118.6|0.0|60.0|0.07|0.04|0|0|6|0|10|0
118.3|0.0|60.0|0.07|0.04|0|0|6|0|10|1
118.4|0.0|60.0|0.07|0.05|0|0|6|0|10|0
118.2|0.0|60.0|0.07|0.05|0|0|6|1|10|0
118.4|0.0|60.0|0.07|0.04|0|0|6|0|10|0
117.2|0.0|60.0|0.08|0.05|0|0|5|0|10|0
117.2|0.0|60.0|0.07|0.04|0|0|6|0|10|0
117.0|0.0|60.0|0.15|0.09|0|0|5|0|10|1
117.4|0.0|60.0|0.07|0.05|0|0|6|0|10|0
117.2|0.0|60.0|0.07|0.05|0|0|6|0|10|0
117.8|0.0|60.0|0.07|0.04|0|0|6|0|10|0
117.3|0.0|60.0|0.14|0.09|0|0|6|0|10|0
117.5|0.0|60.0|0.13|0.09|0|0|6|1|10|1
117.2|0.0|60.0|0.07|0.05|0|0|6|0|10|0
117.8|0.0|60.0|0.07|0.05|0|0|6|0|10|0
117.3|0.0|60.0|0.07|0.05|0|0|6|0|10|0
117.1|0.0|60.0|0.07|0.05|0|0|6|0|10|0
117.2|0.0|60.0|0.15|0.09|0|0|5|0|10|0
117.0|1.2|60.06|1.0|0.98|140|3|12|1|143|3
117.2|1.1|60.0|1.0|0.98|131|2|10|0|133|2
117.2|1.1|60.0|1.0|0.98|128|2|9|0|131|2
117.2|1.1|60.12|1.0|0.98|127|2|8|0|129|3
117.1|1.0|60.0|1.0|0.98|125|2|8|0|127|2
117.0|1.0|60.0|1.0|0.98|123|2|8|0|126|2
117.1|1.0|60.06|1.0|0.97|123|3|7|0|126|2
117.3|1.0|60.06|1.0|0.98|122|2|6|0|124|2
117.3|1.0|60.0|1.0|0.97|121|2|6|1|124|2
117.5|0.0|60.0|0.07|0.04|0|0|6|0|10|1
117.7|0.0|60.0|0.07|0.04|0|0|6|0|10|0
118.0|0.0|60.0|0.08|0.04|0|0|5|0|10|0
118.2|0.0|60.0|0.07|0.04|0|0|6|0|10|0
118.5|0.0|60.0|0.07|0.04|0|0|6|0|10|0
118.5|0.0|60.0|0.14|0.09|0|0|6|0|10|0
117.0|0.0|60.0|0.07|0.05|0|0|6|0|10|1
117.5|0.0|60.0|0.07|0.05|0|0|6|1|10|0
117.4|0.0|60.0|0.07|0.05|0|0|6|0|10|0
117.3|0.0|60.0|0.07|0.04|0|0|6|0|10|0
117.2|0.6|60.0|0.99|0.98|79|0|12|0|80|1
117.5|0.0|60.0|0.07|0.04|0|0|6|0|10|0
117.8|0.1|60.0|0.79|0.67|10|1|7|0|15|0
118.2|0.0|60.0|0.07|0.04|0|0|6|0|10|0
118.1|0.0|60.0|0.14|0.09|0|0|6|0|10|1
117.9|0.0|60.0|0.07|0.04|0|0|6|1|10|0
118.3|0.0|60.0|0.07|0.04|0|0|6|0|10|0
118.1|0.0|60.0|0.07|0.04|0|0|6|0|10|0
118.2|0.0|60.0|0.07|0.04|0|0|6|0|10|0
118.5|0.0|60.0|0.07|0.04|0|0|6|0|10|1
118.4|0.0|60.0|0.07|0.04|0|0|6|0|10|0
117.0|0.0|60.0|0.14|0.09|0|0|6|0|10|0
117.4|0.0|60.0|0.07|0.05|0|0|6|0|10|0
117.6|0.0|60.12|0.07|0.05|0|0|6|0|10|0
117.0|0.0|60.0|0.14|0.09|0|0|6|1|10|0
117.1|1.2|60.0|1.0|0.98|143|2|12|0|145|3
117.2|1.1|60.0|1.0|0.98|130|2|9|0|133|2
117.4|1.1|60.0|1.0|0.98|127|3|9|0|129|2
117.4|1.0|60.0|1.0|0.98|126|2|8|0|129|3
117.6|1.1|60.0|1.0|0.98|129|2|10|1|132|2
117.6|1.1|60.0|1.0|0.98|129|2|9|0|132|2
117.4|1.1|60.0|1.0|0.98|130|2|9|0|132|2
117.6|1.1|60.0|1.0|0.98|129|2|8|0|132|2
117.7|1.1|60.0|1.0|0.98|129|2|8|0|132|3
117.6|1.1|60.0|1.0|0.98|128|3|8|0|131|2
117.6|1.1|60.0|1.0|0.98|128|2|8|0|131|2
118.1|0.1|60.0|0.78|0.62|7|0|5|1|11|0
118.3|0.1|60.0|0.78|0.62|7|0|5|0|11|1
118.0|0.1|60.06|0.8|0.59|7|0|5|0|12|0
118.6|0.1|60.12|0.76|0.56|6|0|5|0|12|0
118.6|0.1|60.0|0.78|0.59|7|0|5|0|12|0
118.8|0.1|60.0|0.76|0.58|6|1|5|0|11|0
118.4|0.1|60.0|0.78|0.58|6|0|5|0|11|1
118.6|0.1|60.0|0.76|0.56|6|0|5|0|12|0
118.2|0.1|60.0|0.78|0.58|6|0|5|1|11|0
118.5|1.2|60.0|1.0|0.98|147|3|13|0|150|3
118.4|1.1|60.0|1.0|0.98|138|2|10|0|140|2
118.4|1.1|60.0|1.0|0.98|136|2|10|0|139|2
118.2|1.1|60.0|1.0|0.98|133|2|10|0|136|3
118.5|1.1|60.0|1.0|0.99|134|3|9|1|136|2
118.8|1.1|60.06|1.0|0.98|133|2|9|0|135|2
118.5|1.1|60.0|1.0|0.98|132|2|9|0|135|3
118.7|1.1|60.0|1.0|0.98|132|2|9|0|134|2
118.9|1.1|60.0|1.0|0.98|131|2|8|0|133|2
118.8|1.1|60.0|1.0|0.98|131|3|9|0|133|2
118.7|1.1|60.0|1.0|0.98|130|2|8|1|132|2
118.5|1.1|60.0|1.0|0.99|130|2|8|0|132|3
118.7|1.1|60.0|1.0|0.98|129|2|8|0|132|2
118.6|1.1|60.0|1.0|0.98|130|2|8|0|132|2
118.6|1.1|60.0|1.0|0.99|129|3|8|0|131|2
119.1|1.0|60.0|1.0|0.98|127|2|7|0|129|3
118.7|1.0|60.0|1.0|0.98|124|2|6|0|127|2
118.8|0.0|60.0|0.07|0.05|0|0|6|0|10|0
118.7|0.0|60.0|0.13|0.09|0|0|6|1|10|0
118.5|0.0|60.0|0.13|0.09|0|0|6|0|10|0
119.0|0.0|60.12|0.14|0.09|0|0|6|0|10|1
118.8|0.0|60.06|0.13|0.09|0|0|6|0|10|0
119.5|0.0|60.12|0.07|0.04|0|0|6|0|10|0
119.4|0.0|60.12|0.07|0.04|0|0|6|0|10|0
119.7|0.0|60.12|0.07|0.04|0|0|6|0|10|0
119.6|0.0|60.06|0.07|0.04|0|0|6|0|10|0
119.6|0.0|60.12|0.07|0.04|0|0|6|0|10|1
119.0|0.0|60.12|0.07|0.04|0|0|6|1|10|0
119.1|0.0|60.06|0.14|0.09|0|0|6|0|10|0
118.5|0.0|60.12|0.14|0.09|0|0|6|0|10|0
118.7|0.0|60.06|0.07|0.04|0|0|6|0|10|0
118.7|0.0|60.12|0.14|0.09|0|0|6|0|10|0
118.6|0.0|60.0|0.07|0.04|0|0|6|0|10|1
118.6|0.0|60.0|0.07|0.04|0|0|6|0|10|0
118.7|0.0|60.0|0.07|0.04|0|0|6|0|10|0
118.5|0.0|60.0|0.15|0.09|0|0|5|1|10|0
118.7|0.0|60.0|0.07|0.04|0|0|6|0|10|0
118.7|0.0|60.0|0.14|0.09|0|0|6|0|10|1
118.7|0.0|60.0|0.07|0.04|0|0|6|0|10|0
118.9|0.0|60.0|0.07|0.04|0|0|6|0|10|0
118.9|0.0|60.0|0.14|0.09|0|0|6|0|10|0
118.9|0.0|60.0|0.14|0.09|0|0|6|0|10|0
118.8|1.2|60.0|1.0|0.98|142|2|11|1|145|3
118.9|1.1|60.0|1.0|0.98|131|3|9|0|133|2
118.6|1.0|60.0|1.0|0.98|127|2|8|0|130|2
118.4|1.0|60.0|1.0|0.98|127|2|8|0|129|3
118.3|1.0|60.0|1.0|0.98|125|2|8|0|127|2
118.3|1.0|60.0|1.0|0.98|124|2|7|0|127|2
118.4|1.0|60.0|1.0|0.98|123|2|7|0|126|2
119.3|1.0|60.0|1.0|0.98|123|2|6|0|126|2
119.3|1.0|60.0|1.0|0.98|122|2|6|1|124|2
119.6|0.0|60.0|0.07|0.04|0|0|6|0|10|0
119.3|0.0|60.0|0.07|0.04|0|0|6|0|10|1
119.2|0.0|60.0|0.07|0.04|0|0|6|0|10|0
118.7|0.0|60.0|0.07|0.04|0|0|6|0|10|0
118.6|0.0|60.0|0.07|0.04|0|0|6|0|10|0
118.9|0.0|60.0|0.07|0.04|0|0|6|0|10|0
119.0|0.0|60.0|0.07|0.04|0|0|6|0|10|0
119.0|0.0|60.0|0.07|0.05|0|0|6|1|10|1
119.1|0.0|60.0|0.14|0.09|0|0|6|0|10|0
119.2|0.0|60.0|0.07|0.04|0|0|6|0|10|0
119.1|0.0|60.0|0.13|0.09|0|0|6|0|10|0
118.6|0.0|60.0|0.07|0.04|0|0|6|0|10|0
119.0|0.0|60.0|0.07|0.04|0|0|6|0|10|0
118.6|0.0|60.0|0.07|0.05|0|0|6|0|10|1
118.8|0.0|60.0|0.14|0.09|0|0|6|0|10|0
118.9|0.0|60.0|0.07|0.05|0|0|6|0|10|0
118.9|0.0|60.0|0.07|0.04|0|0|6|1|10|0
118.5|0.0|60.0|0.13|0.09|0|0|6|0|10|0
118.3|0.0|60.0|0.07|0.04|0|0|6|0|10|1
117.9|0.0|60.0|0.07|0.04|0|0|6|0|10|0
117.8|0.0|60.0|0.07|0.05|0|0|6|0|10|0
118.1|0.0|60.0|0.07|0.05|0|0|6|0|10|0
118.3|0.0|60.0|0.14|0.09|0|0|6|0|10|0
118.1|0.0|60.0|0.07|0.04|0|0|6|0|10|0
118.1|0.1|60.06|0.77|0.67|10|1|8|1|15|1
118.3|0.0|60.06|0.13|0.09|0|0|6|0|10|0
118.2|0.0|60.0|0.07|0.04|0|0|6|0|10|0
118.7|0.0|60.06|0.07|0.05|0|0|6|0|10|0
118.7|0.0|60.0|0.07|0.04|0|0|6|0|10|0
118.8|1.2|60.06|1.0|0.98|144|2|12|0|146|3
118.9|1.1|60.0|1.0|0.98|131|2|9|1|134|2
118.9|1.0|60.0|1.0|0.98|127|2|8|0|130|2
118.8|1.0|60.0|1.0|0.99|127|2|8|0|128|2
118.8|1.0|60.06|1.0|0.99|127|2|7|0|128|3
118.9|1.0|60.0|1.0|0.98|125|3|7|0|127|2
118.9|1.0|60.0|1.0|0.98|124|2|6|0|127|2
119.3|1.0|60.0|1.0|0.98|124|2|7|0|127|2
119.0|1.0|60.12|1.0|0.98|122|2|6|0|125|2
119.1|0.0|60.12|0.13|0.09|0|0|6|1|10|1
119.3|0.0|60.0|0.07|0.04|0|0|6|0|10|0
119.1|0.0|60.0|0.07|0.04|0|0|6|0|10|0
119.1|0.0|60.12|0.14|0.09|0|0|6|0|10|0
119.2|0.0|60.0|0.07|0.04|0|0|6|0|10|0
119.2|0.0|60.0|0.07|0.04|0|0|6|0|10|0
119.6|0.0|60.06|0.07|0.04|0|0|6|0|10|1
118.7|0.0|60.12|0.07|0.04|0|0|6|0|10|0
118.1|0.0|60.0|0.07|0.04|0|0|6|0|10|0
117.9|0.0|60.0|0.14|0.09|0|0|6|1|10|0
117.7|0.0|60.0|0.14|0.09|0|0|6|0|10|0
118.0|0.0|60.0|0.07|0.04|0|0|6|0|10|1
118.0|0.0|60.06|0.07|0.05|0|0|6|0|10|0
117.9|0.0|60.0|0.14|0.09|0|0|6|0|10|0
118.5|0.0|60.0|0.13|0.09|0|0|6|0|10|0
118.5|0.0|60.0|0.07|0.04|0|0|6|0|10|0
118.4|0.0|60.0|0.07|0.05|0|0|6|0|10|0
118.4|0.0|60.0|0.14|0.09|0|0|6|1|10|1
118.4|0.0|60.0|0.07|0.04|0|0|6|0|10|0
118.8|0.0|60.0|0.07|0.04|0|0|6|0|10|0
118.4|0.0|60.0|0.07|0.05|0|0|6|0|10|0
118.4|0.0|60.0|0.07|0.05|0|0|6|0|10|0
118.2|0.0|60.0|0.14|0.09|0|0|6|0|10|0
118.1|0.0|60.0|0.07|0.04|0|0|6|0|10|1
117.8|0.0|60.0|0.07|0.04|0|0|6|0|10|0
118.2|0.0|60.0|0.07|0.05|0|0|6|0|10|0
117.9|0.0|60.0|0.07|0.04|0|0|6|1|10|0
118.0|0.0|60.0|0.14|0.09|0|0|6|0|10|0
118.0|0.0|60.0|0.14|0.09|0|0|6|0|10|1
118.2|0.0|60.0|0.07|0.04|0|0|6|0|10|0
118.3|0.0|60.0|0.07|0.05|0|0|6|0|10|0
118.1|0.0|60.0|0.07|0.04|0|0|6|0|10|0
118.1|1.2|60.0|1.0|0.98|143|2|12|0|145|2
118.0|1.1|60.0|1.0|0.98|130|3|9|1|132|3
117.6|1.0|60.0|1.0|0.98|127|2|8|0|129|2
